200㎜,消火栓,上214,83050.91,-119796.31,34.91986248,135.2395757,100
200㎜,消火栓,上215,83096.4,-119706.38,34.92066939,135.2400824,100
250㎜,消火栓,上216,83364.08,-119581.97,34.92176889,135.2430241,100
200㎜,消火栓,上217,83581.45,-119454.7,34.92289823,135.2454157,100
100㎜,消火栓,上218,82554.87,-122077.12,34.89934374,135.2339223,100
100㎜,消火栓,上219,83054.14,-120415.5,34.9142809,135.2395496,100
200㎜,消火栓,上220,83883.75,-118897,34.92790038,135.2487799,100
100㎜,消火栓,上221,83071.88,-120799.32,34.91081973,135.2397056,100
75㎜,消火栓,上222,83276.73,-120223.43,34.91599399,135.2420044,100
200㎜,消火栓,上223,83745.37,-119160.64,34.92553537,135.247239,100
75㎜,消火栓,深100,79416.37,-121409.2,34.90561502,135.1996483,100
75㎜,消火栓,深101,79604.92,-121377.2,34.90588868,135.2017143,100
75㎜,消火栓,深102,79723.72,-121343.6,34.90618221,135.2030174,100
75㎜,消火栓,深103,79827.42,-121590.2,34.90395123,135.2041286,100
150㎜,消火栓,深104,80080.87,-121660.5,34.90329757,135.206895,100
75㎜,消火栓,深105,80122.92,-121794.8,34.90208368,135.2073422,100
200㎜,消火栓,深106,79943.62,-121711.5,34.90284869,135.2053884,100
75㎜,消火栓,深107,80263.67,-122061.2,34.89967125,135.2088567,100
150㎜,消火栓,深108,79803.32,-121945,34.900755,135.2038311,100
200㎜,消火栓,深109,79886.37,-122127,34.89910793,135.2047224,100
200㎜,消火栓,深110,79959.12,-122280.6,34.89771766,135.2055037,100
75㎜,消火栓,深111,80337.37,-122248.8,34.89797441,135.209645,100
150㎜,消火栓,深112,80028.52,-122407.4,34.89656923,135.2062509,100
150㎜,消火栓,深113,80436.82,-122438.2,34.89625928,135.2107149,100
200㎜,消火栓,深114,80235.67,-122621,34.89462749,135.2084967,100
200㎜,消火栓,深115,80334.42,-122837.8,34.89266546,135.2095563,100
75㎜,消火栓,深116,78259.86,-122680.27,34.89424757,135.1868755,100
75㎜,消火栓,深117,80273.62,-122966,34.89151468,135.2088789,100
75㎜,消火栓,深118,79858.42,-122908.8,34.89206306,135.2043422,100
100㎜,消火栓,深119,79755.92,-122666.4,34.8942561,135.2032439,100
100㎜,消火栓,深120,79519.5,-122719.31,34.89379774,135.2006524,100
150㎜,消火栓,深121,78884.62,-122855.5,34.89261969,135.193694,100
150㎜,消火栓,深122,78431.67,-122925.8,34.8920211,135.1887321,100
150㎜,消火栓,深123,78124.02,-123038.6,34.89102805,135.185356,100
150㎜,消火栓,深124,77668.12,-123117,34.89035626,135.1803612,100
75㎜,消火栓,深125,79648.87,-122096.5,34.89940154,135.2021269,100
150㎜,消火栓,深126,78714.12,-122867,34.89252926,135.1918276,100
75㎜,消火栓,深127,80536.17,-122579.3,34.89497952,135.2117882,100
100㎜,消火栓,深128,80095.77,-122820,34.89284478,135.2069472,100
150㎜,消火栓,深129,77858.1,-123054.1,34.89090873,135.1824454,100
200㎜,消火栓,深130,80506.82,-122947.6,34.89166201,135.2114317,100
100㎜,消火栓,深131,80233.02,-123352.4,34.88803491,135.2083977,100
75㎜,消火栓,深132,80288.02,-123419.47,34.88742599,135.2089929,100
75㎜,消火栓,深133,78426.87,-122739.17,34.89370376,135.1886971,100
100㎜,消火栓,深134,80466.11,-123374.06,34.88782117,135.2109454,100
150㎜,消火栓,深135,80536.59,-123401.31,34.88756992,135.2117138,100
100㎜,消火栓,深136,80340.35,-123506.52,34.88663719,135.209557,100
150㎜,消火栓,深137,80408.76,-123423.64,34.88737882,135.2103133,100
100㎜,消火栓,深138,80465.31,-123496.23,34.88672,135.2109249,100
100㎜,消火栓,深139,80533.61,-123508.34,34.88660539,135.2116709,100
75㎜,消火栓,深200,80603.21,-123419.36,34.8874019,135.2124408,100
150㎜,消火栓,須101,79048.15,-117227.59,34.94333669,135.1960137,100
150㎜,消火栓,須103,79212.37,-116874.5,34.94650664,135.1978447,100
150㎜,消火栓,須104,78974.49,-116834.37,34.94688693,135.1952445,100
100㎜,消火栓,須105,78476.62,-117072.5,34.94477906,135.189772,100
75㎜,消火栓,須106,78444.87,-116925.6,34.94610567,135.1894382,100
75㎜,消火栓,須107,78409.12,-116823.5,34.94702876,135.1890564,100
75㎜,消火栓,須108,78353.02,-116828.8,34.94698532,135.1884418,100
75㎜,消火栓,須109,78611.62,-116781.5,34.94739168,135.1912771,100
75㎜,消火栓,須110,78405.37,-116744.6,34.94774025,135.1890228,100
150㎜,消火栓,須111,77929.87,-116748.6,34.94774081,135.1838171,100
150㎜,消火栓,須112,77637.37,-116676.5,34.9484131,135.1806217,100
150㎜,消火栓,須113,77781.27,-116491.8,34.95006697,135.1822142,100
100㎜,消火栓,須114,77940.12,-115774.6,34.95651956,135.1840202,100
150㎜,消火栓,須115,78159.12,-115226.2,34.96144591,135.1864693,100
150㎜,消火栓,須116,78055.87,-115188.5,34.96179368,135.1853423,100
75㎜,消火栓,須117,78181.87,-114762.5,34.96562383,135.1867619,100
150㎜,消火栓,須118,78549.02,-115025.35,34.96322623,135.1907572,100
75㎜,消火栓,須119,78958.54,-115499.48,34.95892075,135.1951961,100
100㎜,消火栓,須120,78648.75,-117533,34.94061477,135.1916129,100
150㎜,消火栓,須200,79049.14,-115177.97,34.96181173,135.1962185,100
150㎜,消火栓,須201,79069.62,-114853.8,34.96473212,135.1964735,100
150㎜,消火栓,須202,79153.91,-114222.66,34.9704145,135.1974564,100
100㎜,消火栓,須203,78960.37,-114126.5,34.97129634,135.1953463,100
150㎜,消火栓,須204,79044.77,-113706.6,34.97507467,135.1963103,100
150㎜,消火栓,須205,79018.02,-113049.4,34.98100065,135.1960797,100
150㎜,消火栓,須206,79082.36,-112875.08,34.98256693,135.1968009,100
150㎜,消火栓,須207,78845.62,-112662.5,34.98450157,135.1942282,100
150㎜,消火栓,須208,78521.62,-112680.5,34.98436451,135.1906781,100
75㎜,消火栓,須209,78202.12,-112611.5,34.98501123,135.1871854,100
75㎜,消火栓,須210,79077.37,-114996.5,34.96344525,135.1965448,100
100㎜,消火栓,須211,78609.37,-117459.5,34.94128036,135.1911888,100
100㎜,消火栓,須212,78905.31,-114602.44,34.96701061,135.1946983,100
150㎜,消火栓,須213,78241.18,-115060.8,34.96293047,135.1873833,100
150㎜,消火栓,西100,81719.67,-123953.4,34.88249821,135.2246012,100
150㎜,消火栓,西101,81607.87,-123984.5,34.88222688,135.2233753,100
250㎜,消火栓,西102,81326.57,-123759.2,34.88428048,135.2203204,100
200㎜,消火栓,西104,81481.07,-124004.6,34.8820559,135.2219864,100
150㎜,消火栓,西105,81492.37,-123952.5,34.88252464,135.2221151,100
150㎜,消火栓,西106,81357.77,-123938,34.8826662,135.2206442,100
100㎜,消火栓,西108,81368.02,-123628.8,34.88545261,135.2207865,100
100㎜,消火栓,西109,81326.02,-123818.4,34.88374688,135.2203086,100
150㎜,消火栓,西111,81649.52,-123984,34.88222802,135.2238309,100
300㎜,消火栓,西200,81232.57,-123671.6,34.8850777,135.2193007,100
75㎜,消火栓,西201,80880.57,-123911.32,34.88294506,135.2154272,100
150㎜,消火栓,西202,81055.12,-123809.59,34.88384808,135.2173463,100
150㎜,消火栓,西203,80970.77,-123885.2,34.88317328,135.2164163,100
150㎜,消火栓,西204,81118.12,-123996.5,34.88215815,135.2180173,100
100㎜,消火栓,西205,81116.77,-123625.6,34.88550168,135.2180385,100
100㎜,消火栓,西206,81032.37,-123992.6,34.8822002,135.2170797,100
150㎜,消火栓,西207,81136.12,-123873.5,34.88326547,135.2182261,100
150㎜,消火栓,西208,81206.92,-123784.48,34.88406223,135.2190092,100
75㎜,消火栓,西209,81174.37,-123799.5,34.88392945,135.2186517,100
150㎜,消火栓,西211,81256.12,-123935,34.88270143,135.2195327,100
200㎜,消火栓,西300,81601.01,-123794.28,34.88394214,135.2233189,100
75㎜,消火栓,西301,81517.77,-123807.8,34.88382696,135.222407,100
150㎜,消火栓,西302,81413.97,-123753.2,34.88432752,135.221277,100
250㎜,消火栓,西303,81407.71,-123714.32,34.8846785,135.2212123,100
75㎜,消火栓,西304,81487.32,-123698,34.88481919,135.2220847,100
200㎜,消火栓,西305,81570.57,-123676.88,34.88500287,135.2229974,100
250㎜,消火栓,西306,81556.92,-123626,34.88546262,135.222853,100
250㎜,消火栓,西307,81542.62,-123566.5,34.88600013,135.2227024,100
75㎜,消火栓,西309,81391.12,-123633.2,34.88541108,135.2210387,100
150㎜,消火栓,西310,81523.77,-123489,34.88670025,135.2225038,100
150㎜,消火栓,青100,80068.37,-115855.6,34.95562367,135.2073131,100
150㎜,消火栓,青101,79906.47,-115453,34.95926543,135.2055791,100
150㎜,消火栓,青102,80014.7,-115080.32,34.96261617,135.2067998,100
75㎜,消火栓,青103,80121.57,-114447.8,34.96830917,135.2080307,100
150㎜,消火栓,青104,80500.12,-113791.6,34.97419406,135.2122392,100
100㎜,消火栓,青105,80642.37,-113529.8,34.97654258,135.2138222,100
100㎜,消火栓,青106,80473.74,-113082.63,34.98058672,135.2120187,100
100㎜,消火栓,青107,80073.52,-112607.31,34.98490289,135.2076814,100
75㎜,消火栓,青108,80290.12,-112350.5,34.98720064,135.2100782,100
75㎜,消火栓,青109,80155.88,-112275.95,34.98788324,135.2086152,100
75㎜,消火栓,青110,80237.52,-112325.8,34.98742745,135.2095045,100
100㎜,消火栓,青111,80639.4,-113713.12,34.97489039,135.213772,100
150㎜,消火栓,青112,80072.71,-114884.81,34.96437389,135.2074538,100
150㎜,消火栓,青113,79948.68,-115246.97,34.96111923,135.206061,100
150㎜,消火栓,青114,79934.86,-115622.65,34.95773399,135.2058737,100
300㎜,消火栓,相100,73459.65,-115601.7,34.95841123,135.1349812,100
200㎜,消火栓,相101,73799.95,-115617.9,34.95824055,135.1387057,100
100㎜,消火栓,相102,73848.75,-115565,34.95871386,135.1392447,100
100㎜,消火栓,相103,73953.75,-115493,34.95935526,135.1404007,100
100㎜,消火栓,相104,74014.25,-115354.9,34.96059573,135.1410753,100
75㎜,消火栓,相105,74076.05,-115314.7,34.96095361,135.1417556,100
75㎜,消火栓,相201,74456.57,-116394,34.95119674,135.1458259,100
75㎜,消火栓,相202,74735.97,-116349,34.95158193,135.1488888,100
75㎜,消火栓,相203,75064.37,-116638,34.94895284,135.152458,100
75㎜,消火栓,相204,74679.67,-116675.6,34.94864209,135.1482432,100
350㎜,消火栓,相205,74845.57,-116818.6,34.94734097,135.1500465,100
350㎜,消火栓,相206,74522.67,-116459,34.95060599,135.1465438,100
75㎜,消火栓,相207,74841.37,-116702.2,34.9483905,135.150011,100
100㎜,消火栓,相208,74226.45,-116130.7,34.95358697,135.1433299,100
350㎜,消火栓,相300,76061.59,-118222.42,34.93459714,135.1632307,100
350㎜,消火栓,相301,75918.27,-117783.99,34.93855983,135.1617018,100
75㎜,消火栓,相302,75894.77,-117475.6,34.9413414,135.1614726,100
350㎜,消火栓,相303,75805.87,-117498.5,34.94114159,135.1604974,100
150㎜,消火栓,相304,76012.87,-117330.5,34.94264054,135.1627785,100
350㎜,消火栓,相305,75658.19,-117270.92,34.94320394,135.1589014,100
100㎜,消火栓,相306,75088.12,-117171.6,34.94414125,135.15267,100
350㎜,消火栓,相307,75488.12,-117022.8,34.94545306,135.1570622,100
75㎜,消火栓,相308,75427.07,-116985.2,34.9457965,135.1563973,100
100㎜,消火栓,相309,75262.12,-117055,34.94517948,135.1545853,100
100㎜,消火栓,相310,75272.12,-116932.4,34.94628386,135.1547058,100
100㎜,消火栓,相311,75235.07,-116919.6,34.94640196,135.1543013,100
350㎜,消火栓,相312,75198.12,-116844.6,34.94708073,135.1539036,100
75㎜,消火栓,相313,75013.12,-116813.4,34.94737556,135.1518812,100
350㎜,消火栓,相314,75306.47,-116881.8,34.94673743,135.1550864,100
100㎜,消火栓,相315,75407.02,-116928.2,34.94631177,135.1561829,100
100㎜,消火栓,相316,75362.27,-116855,34.94697489,135.1556996,100
100㎜,消火栓,相317,75372.72,-116820.8,34.9472824,135.1558171,100
250㎜,消火栓,相319,75494.42,-116857.2,34.94694531,135.1571461,100
100㎜,消火栓,相320,75163.17,-116901,34.94657491,135.1535159,100
150㎜,消火栓,相321,75628.12,-117075.5,34.94496768,135.15859,100
100㎜,消火栓,相322,75104.77,-117053.8,34.94520187,135.1528629,100
75㎜,消火栓,相400,74412.62,-115623.4,34.95814632,135.1454133,100
75㎜,消火栓,相401,74422.52,-115531.6,34.95897311,135.1455299,100
100㎜,消火栓,相402,74353.67,-115508,34.95919088,135.1447781,100
100㎜,消火栓,相403,74273.55,-115481.65,34.95943426,135.1439032,100
100㎜,消火栓,相404,74168.25,-115553,34.95879878,135.142744,100
200㎜,消火栓,相405,74060.05,-115455.1,34.95968917,135.1415679,100
100㎜,消火栓,相406,74050.95,-115548.9,34.95884429,135.14146,100
300㎜,消火栓,相407,74064.75,-115791,34.95666093,135.1415897,100
150㎜,消火栓,相408,74283.52,-115799.4,34.95656924,135.1439842,100
100㎜,消火栓,相409,73904.95,-115579.5,34.95857908,135.1398587,100
100㎜,消火栓,相410,74417.37,-115702.4,34.95743384,135.1454583,100
75㎜,消火栓,相411,74201.75,-115615.7,34.95823114,135.1431052,100
200㎜,消火栓,相412,74306.69,-116264.46,34.95237538,135.1441965,100
150㎜,消火栓,相413,74993.09,-116881.61,34.94676219,135.1516558,100
75㎜,消火栓,大100,72169.05,-117630.3,34.94021723,135.1206752,100
100㎜,消火栓,大101,71910.67,-117730.2,34.93933499,135.1178382,100
75㎜,消火栓,大102,71837.17,-117992.2,34.93697836,135.1170111,100
75㎜,消火栓,大103,71670.35,-118119.1,34.93584617,135.1151742,100
75㎜,消火栓,大104,71616.37,-117764.5,34.93904656,135.1146138,100
75㎜,消火栓,大105,71830.12,-117551.5,34.94095159,135.1169719,100
150㎜,消火栓,大106,71927.97,-116847.99,34.94728648,135.1181036,100
75㎜,消火栓,大108,71546,-116317.7,34.95209379,135.1139675,100
75㎜,消火栓,大110,70291.8,-115661.5,34.95809649,135.100292,100
75㎜,消火栓,大111,70114.5,-115766,34.95716673,135.098342,100
75㎜,消火栓,大112,69967.43,-115898.37,34.95598363,135.0967208,100
75㎜,消火栓,大114,71992.12,-117311.5,34.94310363,135.1187659,100
150㎜,消火栓,大115,73046.25,-117639,34.94007626,135.1302767,100
150㎜,消火栓,大116,72026.36,-116609.87,34.94942601,135.1192013,100
75㎜,消火栓,大117,72167.62,-117146.5,34.94457858,135.1207013,100
150㎜,消火栓,大118,72575.45,-117565.7,34.94077068,135.1251294,100
75㎜,消火栓,大119,71562.37,-116138.87,34.95370468,135.1141621,100
75㎜,消火栓,大120,71058.61,-117785.4,34.9388973,135.1085067,100
200㎜,消火栓,大121,72098.91,-117378.89,34.94248856,135.1199291,100
75㎜,消火栓,大122,72154.08,-116513.74,34.95028348,135.1206078,100
150㎜,消火栓,大123,71990.85,-117099,34.94501931,135.1187703,100
75㎜,消火栓,大124,71491.59,-116152.36,34.95358808,135.113386,100
100㎜,消火栓,大125,71672.82,-116430.47,34.95106826,135.1153463,100
75㎜,消火栓,大126,71713.71,-116708.22,34.94856159,135.1157701,100
100㎜,消火栓,大127,72597.57,-116716.87,34.94842078,135.1254454,100
75㎜,消火栓,大128,72526.64,-116620.18,34.94929744,135.1246773,100
75㎜,消火栓,大129,72606.44,-116590.12,34.94956271,135.1255535,100
150㎜,消火栓,大130,71475.47,-117467.15,34.94173698,135.1130969,100
150㎜,消火栓,大131,71637.06,-117161.09,34.94448461,135.1148921,100
150㎜,消火栓,大132,71200.56,-116439.59,34.95101934,135.1101753,100
100㎜,消火栓,大133,71541.62,-116575.04,34.9497743,135.1138975,100
75㎜,消火栓,大134,71521.36,-115986.23,34.9550835,135.1137261,100
75㎜,消火栓,大135,71627.18,-115985.54,34.95508224,135.1148848,100
75㎜,消火栓,大136,70392.21,-115633.59,34.95834113,135.1013937,100
75㎜,消火栓,大202,70663.5,-116466,34.95081871,135.1042935,100
75㎜,消火栓,大203,70703.26,-116515.74,34.95036757,135.1047246,100
75㎜,消火栓,大204,70657.92,-116557.2,34.94999697,135.1042247,100
75㎜,消火栓,大205,70601.67,-116554.6,34.95002431,135.1036091,100
75㎜,消火栓,大206,70525.57,-116554.2,34.95003319,135.1027761,100
75㎜,消火栓,大207,70436.02,-116532.6,34.95023411,135.1017975,100
75㎜,消火栓,大208,70518.37,-116624.5,34.94939997,135.1026913,100
75㎜,消火栓,大209,70669.07,-116616.8,34.94945893,135.1043417,100
150㎜,消火栓,大210,70775.6,-116393.5,34.95146448,135.1055269,100
不明,消火栓,大211,70661.16,-116376.97,34.95162144,135.1042754,100
150㎜,消火栓,大212,70821.14,-116422.1,34.95120349,135.106023,100
150㎜,消火栓,大213,70972.6,-116415.5,34.95125244,135.1076817,100
75㎜,消火栓,大214,70518,-116361.9,34.95176721,135.1027094,100
75㎜,消火栓,大215,70653.12,-116310.78,34.95221867,135.104193,100
75㎜,消火栓,大216,70734.6,-116299.9,34.95231109,135.105086,100
75㎜,消火栓,大217,70855.82,-116320.35,34.95211831,135.1064113,100
150㎜,消火栓,大218,70919,-116371.9,34.95164921,135.1070986,100
75㎜,消火栓,大219,70533.07,-116419.87,34.9512436,135.1028695,100
150㎜,消火栓,大220,70940.82,-116248,34.9527646,135.107348,100
150㎜,消火栓,大221,70960.37,-116325.12,34.95206803,135.1075555,100
75㎜,消火栓,大222,70402.87,-116403.12,34.9514036,135.1014455,100
75㎜,消火栓,大223,70471.5,-116418,34.95126472,135.1021956,100
75㎜,消火栓,大224,70759,-116501.7,34.95049026,135.105336,100
75㎜,消火栓,大226,70652.92,-116421.45,34.95122104,135.1041815,100
150㎜,消火栓,大228,71060.78,-116450.22,34.9509333,135.1086441,100
150㎜,消火栓,大229,70796.26,-116372.67,34.95165081,135.1057548,100
150㎜,消火栓,大230,70900.38,-116285.5,34.95242937,135.1069021,100
75㎜,消火栓,大231,70533.6,-116369.7,34.95169582,135.1028796,100
75㎜,消火栓,大232,70684.53,-116524.27,34.95029197,135.1045188,100
75㎜,消火栓,大233,70456.3,-116566.64,34.94992586,135.1020167,100
150㎜,消火栓,沢100,76507.99,-120342.87,34.91544959,135.167923,100
75㎜,消火栓,沢101,76471.12,-120961.5,34.90987596,135.167463,100
75㎜,消火栓,沢102,76435.87,-121392.5,34.90599362,135.1670379,100
300㎜,消火栓,沢103,76160.89,-122159.47,34.8991007,135.1639593,100
75㎜,消火栓,沢104,76245.75,-123163,34.8900486,135.1647965,100
100㎜,消火栓,沢105,76456.15,-123254.5,34.88920819,135.1670899,100
100㎜,消火栓,沢106,76735.15,-123064.7,34.89089831,135.1701594,100
75㎜,消火栓,沢107,76976.25,-122765,34.89358182,135.1728245,100
150㎜,消火栓,沢108,76626.74,-119986.62,34.918652,135.1692551,100
75㎜,消火栓,沢109,75802,-122202.96,34.89873521,135.1600288,100
75㎜,消火栓,長100,78481.41,-117972.98,34.93666175,135.18974,100
75㎜,消火栓,長101,78268.75,-117879.6,34.93751993,135.187421,100
250㎜,消火栓,長102,78359.25,-117713,34.93901467,135.1884272,100
75㎜,消火栓,長103,78284.72,-117528.08,34.94068729,135.1876287,100
250㎜,消火栓,長104,78021.65,-117668.1,34.93944544,135.184736,100
150㎜,消火栓,長105,77960.45,-117658.7,34.93953487,135.184067,100
100㎜,消火栓,長106,78613.25,-118202.7,34.93458083,135.1911615,100
75㎜,消火栓,長108,77840.75,-117512.3,34.94086369,135.1827703,100
150㎜,消火栓,長109,77809.97,-117437,34.94154481,135.1824404,100
75㎜,消火栓,長110,78045.37,-117220,34.94348278,135.1850374,100
75㎜,消火栓,長111,77662.12,-117414.5,34.94175894,135.1808241,100
100㎜,消火栓,長112,77412.75,-117541,34.94063772,135.1780827,100
150㎜,消火栓,長113,77367.17,-117230.6,34.9434391,135.1776125,100
200㎜,消火栓,長114,77095.12,-117429.5,34.94166693,135.1746162,100
100㎜,消火栓,長115,76890.92,-117368.4,34.94223315,135.1723865,100
100㎜,消火栓,長116,76723.87,-117309.5,34.94277664,135.1705634,100
100㎜,消火栓,長117,76524.02,-117234,34.94347219,135.1683826,100
200㎜,消火栓,長118,77021.95,-117699.5,34.93923873,135.1737903,100
200㎜,消火栓,長119,77180.06,-117959.35,34.93688447,135.175497,100
150㎜,消火栓,長120,76737.99,-117753.5,34.93877343,135.1706771,100
75㎜,消火栓,長121,78391.68,-117517.64,34.94077313,135.1888004,100
150㎜,消火栓,長123,76856.85,-117810.9,34.93824709,135.1719729,100
200㎜,消火栓,長124,76977.85,-117853.1,34.93785755,135.1732935,100
75㎜,消火栓,長125,77038.25,-117991.9,34.93660184,135.1739418,100
100㎜,消火栓,長126,77423.57,-117261.71,34.94315439,135.178227,100
200㎜,消火栓,長200,77182.32,-116984,34.94567599,135.1756118,100
200㎜,消火栓,長201,77092.97,-116728.8,34.94798312,135.1746573,100
75㎜,消火栓,長202,77030.74,-116694.12,34.94830044,135.1739792,100
75㎜,消火栓,長203,77006.52,-116547.4,34.94962479,135.1737276,100
150㎜,消火栓,長204,76929.04,-116433.82,34.95065446,135.1728899,100
200㎜,消火栓,長205,76970.02,-116396.6,34.95098685,135.1733419,100
200㎜,消火栓,長206,76962.07,-116301,34.95184918,135.1732637,100
150㎜,消火栓,長207,76820.86,-116338.89,34.95151832,135.1717143,100
75㎜,消火栓,長208,76283.99,-116560.58,34.94956032,135.1658166,100
100㎜,消火栓,長209,76050.07,-116835.6,34.94709878,135.1632308,100
100㎜,消火栓,長210,75724.02,-116800,34.94744393,135.1596647,100
150㎜,消火栓,長211,75656.87,-116666.2,34.94865497,135.1589418,100
100㎜,消火栓,長212,75554.22,-116697.2,34.94838313,135.1578152,100
50㎜,消火栓,長213,75642.01,-116594.8,34.94929966,135.1587855,100
75㎜,消火栓,長214,75519.87,-116599.28,34.94926831,135.157448,100
75㎜,消火栓,長215,75612.17,-116406.2,34.9510019,135.158476,100
100㎜,消火栓,長216,76817.01,-115909.99,34.95538467,135.1717117,100
100㎜,消火栓,長217,76919.37,-115870.4,34.9557338,135.172836,100
100㎜,消火栓,長218,76967.79,-115820.67,34.95617839,135.1733706,100
75㎜,消火栓,長219,76829.62,-115759.6,34.95673932,135.1718636,100
100㎜,消火栓,長220,76894.87,-115719.5,34.95709585,135.1725816,100
75㎜,消火栓,長221,76881.07,-115651.4,34.95771074,135.1724368,100
150㎜,消火栓,長222,77222.22,-116089.6,34.95373499,135.1761313,100
150㎜,消火栓,長223,77614.16,-115627.75,34.95786819,135.1804652,100
75㎜,消火栓,長224,77723.24,-115484.71,34.95914919,135.1816728,100
75㎜,消火栓,長225,76947.42,-117049.2,34.9451061,135.1730344,100
150㎜,消火栓,長226,76726.29,-115787.87,34.95649228,135.1707297,100
75㎜,消火栓,長227,76828.37,-115549.8,34.95863053,135.1718692,100
75㎜,消火栓,長228,76808.97,-115355.2,34.9603861,135.1716747,100
75㎜,消火栓,長229,76814.87,-115240.6,34.96141865,135.1717499,100
75㎜,消火栓,長230,76919.72,-115373,34.96021729,135.1728856,100
100㎜,消火栓,長231,76255.37,-117043.8,34.94520675,135.1654592,100
150㎜,消火栓,長232,76871.09,-116156.37,34.95315974,135.172281,100
150㎜,消火栓,長233,76800.87,-115981,34.95474581,135.1715284,100
100㎜,消火栓,長234,75862.29,-116553.23,34.94965803,135.1612008,100
150㎜,消火栓,長235,77444.62,-115839.6,34.95597154,135.1785893,100
75㎜,消火栓,長236,75590.62,-116473.6,34.95039596,135.1582339,100
150㎜,消火栓,長237,76548.52,-116431.08,34.95070781,135.1687244,100
150㎜,消火栓,長238,76403.26,-116169.48,34.95307674,135.1671581,100
200㎜,消火栓,天100,81284.23,-123140.7,34.88985918,135.2199174,100
200㎜,消火栓,天101,81099.12,-123088.6,34.89034368,135.2178975,100
200㎜,消火栓,天102,81017.62,-123023.5,34.89093704,135.2170123,100
100㎜,消火栓,天103,81419.04,-123064.2,34.89053791,135.2213996,100
200㎜,消火栓,天104,81357.74,-123151.62,34.88975483,135.2207205,100
200㎜,消火栓,天200,81551.32,-123272.8,34.8886469,135.2228263,100
150㎜,消火栓,天201,81271.1,-123371.82,34.88777689,135.2197513,100
150㎜,消火栓,天202,81186.56,-123365.47,34.88784093,135.2188272,100
75㎜,消火栓,天203,81209.67,-123153.8,34.88974709,135.2191005,100
200㎜,消火栓,天204,80968.06,-122985.92,34.89127976,135.2164738,100
200㎜,消火栓,天205,80744.62,-122923.56,34.89185974,135.2140355,100
75㎜,消火栓,天206,81064.56,-123121.74,34.89004773,135.2175162,100
150㎜,消火栓,天300,80855.72,-123351.08,34.88799719,135.2152095,100
150㎜,消火栓,天301,80906.62,-123250.4,34.88890064,135.2157761,100
150㎜,消火栓,天302,81077.84,-123211.17,34.88924054,135.2176528,100
150㎜,消火栓,天303,81208.87,-123528.5,34.88636956,135.2190554,100
150㎜,消火栓,天304,81079.62,-123523.4,34.88642593,135.217642,100
150㎜,消火栓,天305,80965.87,-123557.5,34.88612767,135.2163945,100
150㎜,消火栓,天306,80854.89,-123614.39,34.88562374,135.215175,100
150㎜,消火栓,天307,80761.47,-123670.4,34.88512633,135.2141477,100
150㎜,消火栓,天308,80668.52,-123739,34.88451538,135.2131244,100
250㎜,消火栓,天309,81179.11,-123271.96,34.88868444,135.2187547,100
100㎜,消火栓,天310,80613.37,-123686.5,34.88499303,135.2125262,100
100㎜,消火栓,天311,80570.74,-123697.06,34.88490125,135.2120589,100
150㎜,消火栓,天312,80829.27,-123250,34.88891044,135.21493,100
75㎜,消火栓,天313,80775.73,-123708.39,34.88478273,135.2143,100
150㎜,消火栓,天314,81060.11,-123349.02,34.88799937,135.2174455,100
75㎜,消火栓,天315,80987.38,-123442.44,34.88716311,135.2166409,100
75㎜,消火栓,天316,80753.27,-123169.26,34.88964431,135.2141064,100
75㎜,消火栓,天317,80826.31,-123155.69,34.88976079,135.2149067,100
100㎜,消火栓,天318,80683.47,-123232.06,34.88908381,135.2133368,100
200㎜,消火栓,天319,80675.8,-123412.51,34.88745785,135.2132355,100
75㎜,消火栓,天320,80799.99,-123387.59,34.88767254,135.2145964,100
75㎜,消火栓,天321,80954.89,-123403.31,34.88751844,135.2162893,100
75㎜,消火栓,天322,80555.29,-123560.8,34.88613077,135.211903,100
200㎜,消火栓,天323,80602.23,-123577.3,34.88597829,135.2124149,100
75㎜,消火栓,天324,80753.9,-123532.13,34.88637334,135.2140783,100
75㎜,消火栓,天325,81127.5,-123422.33,34.88733314,135.2181756,100
150㎜,消火栓,内100,77939.85,-118373.1,34.93309681,135.183775,100
100㎜,消火栓,内101,77864.12,-119020.86,34.92726364,135.1828859,100
150㎜,消火栓,内102,78005.12,-119441.4,34.92346206,135.1843899,100
150㎜,消火栓,内103,77697.37,-119488.5,34.92306104,135.1810176,100
150㎜,消火栓,内104,77519.07,-119488.93,34.92307077,135.1790662,100
150㎜,消火栓,内105,77325.81,-119517.21,34.92283055,135.1769486,100
150㎜,消火栓,内106,77107.87,-119530.5,34.92272729,135.1745623,100
150㎜,消火栓,内107,76865.17,-119673.4,34.92145751,135.1718931,100
150㎜,消火栓,内108,76624.32,-119726.2,34.92099967,135.1692524,100
150㎜,消火栓,内109,76345.65,-119690.9,34.92133874,135.1662059,100
150㎜,消火栓,内110,76035.55,-119649.9,34.92173147,135.162816,100
150㎜,消火栓,内111,75840.7,-119764.54,34.92071257,135.1606732,100
150㎜,消火栓,内112,75648.75,-119885,34.91964093,135.1585616,100
150㎜,消火栓,内113,75555.05,-120023.5,34.91839936,135.1575237,100
150㎜,消火栓,内114,76332.15,-119075.5,34.92688712,135.1661143,100
150㎜,消火栓,内115,76549.72,-119055.2,34.92705381,135.1684973,100
150㎜,消火栓,内116,76781.98,-119006.93,34.92747148,135.1710437,100
